Textbox13,status,name_th,address_th,address_additional_th,amphur_th,province_th,region_th,contact_name,contact_admin,contact_email,owner_name,telephone,fax,name_eng,address_eng,amphur_eng,province_eng,region_eng,service_type,service_product_group,service_product_category,service_area,home_service,brand,working_day,working_time,service_center_for,receipt_job_via,conditional_selling,ar_code,ap_code,history_note,remarks,name,tambon_th
Search : ,Active,เชียงใหม่สยามทีวี (บจก.) สาขาลำปาง,356 ถ.ฉัตรไชย ต. สบตุ๋ย อ.เมือง จ.ลำปาง 52100,,เมืองลำปาง,ลำปาง,เหนือ,,คุณอรทัย (เมย์)- 082-1911339,service_lampang@siamtv.co.th,ดร.พิทักษ์ ปลื้มพิทักษ์กุล,054-319004,054-319002,"Chiangmai Siam TV Co.,Ltd (Lumpang Branch)",356 Chatchai Rd. T.Sobtui A.Mueang Lumpang 52100,Mueang Lampang,Lampang,,ศูนย์บริการและตัวแทนจำหน่าย,"AV,HA,SHA,AIR,*INSTALLATION,*REPAIR,*CLEAN","LCDTV,REFRIGERATOR,WASHER,FAN,RICE COOKER,HOTPOT,HOTPLATE,WATER HEATER,MICRO WAVE,PUMP,AIR CONDITION,OTHER",อ.เมืองลำปาง,มี,ALL,จันทร์-อาทิตย์,10.00-20.00 น.,,E-Mail,"20%,20% ดีลเลอร์",-,,"​
​ 2-Oct 17​ 
อีเมลในการแจ้งค่าชดเชยรายได้ประจำเดือน ของแต่ละสาขารบกวน แจ้งและส่งเมลมาหาบัญชีนะค่ะ   
 
สาขา เชียงใหม่  เบ็ญจมาศ ประพฤติ    benjamas.p@siamtv.co.th และ supawadee.t@siamtv.co.th 
สาขา ลำพูน      เบญจมาศ มณีขัติย์      benjamas.m@siamtv.co.",,,
Search : ,Active,สอาดกรุ๊ป (บจก.),111-119 ถ.บุญวาทย์ ต.สวนดอก อ.เมือง จ.ลำปาง 52100,,เมืองลำปาง,ลำปาง,เหนือ,,"คุณสุวิมล ทองใบ เคลมทุกยี่ห้อ /ซื้ออะไหล่ ,",saardlampang.service@gmail.com,วรวุฒิ บุบฝาเจริญ,"087-1885656, 054-222107 # 230",054-222109,"Sa-ard Group Co.,LTD","111-119 Boonyawat Rd.,T.Suandok A.Muang Lampang Lampang 52100​",Mueang Lampang,Lampang,,ศูนย์บริการและตัวแทนจำหน่าย,"AV,HA,SHA,AIR,*REPAIR",,อ.เมืองลำปาง,มี,ALL,จันทร์-เสาร์,08.00-18.00 น.,,E-Mail,20% เครดิตดีลเลอร์,2417,2755,"
พลากร     สร้อยอรุณจารุ  (กร)     ธุรการงานเคลมสินค้า
สุวิมล        ทองใบ              (เจ๊ก)     แผนกอะไหล่
จีระพงษ์   เผ่าพันธ์            (พงษ์)   แผนกอะไหล่
 
บ.สอาดกรุ๊ป  (แผนกอะไหล่)
111-119  ถ.บุญวาทย์ ต.สวนดอก
อ.เมือง จ.ลำปาง  52100
โทร.087-18856","
   ​",,สวนดอก
Search : ,Active,เชียงใหม่สยามทีวี (บจก.) สาขาลำพูน,480/1 ถ.เจริญราษฎร์ ต.ในเมือง อ.เมือง จ.ลำพูน 51000,,เมืองลำพูน,ลำพูน,เหนือ,,คุณพิมพ์ชนก /คุณกานต์พิชชา ไผ่ล้อม 053-525737,service_lampoon@siamtv.co.th;Pornthip.c@siamtv.co.th;,ดร.พิทักษ์ ปลื้มพิทักษ์กุล,"053-525737 ศูนย์บริการ, 053-525722",053-561291,"Chiang mai SiamTV Co.,Ltd (Lamphun Branch)",480/1 Charoenratch T.Naimuang A.Muang Lamphun 51000,Mueang Lamphun,Lamphun,,ศูนย์บริการและตัวแทนจำหน่าย,"AV,HA,SHA,AIR,*INSTALLATION,*REPAIR,*CLEAN",,,มี,ALL,จันทร์-อาทิตย์,09.00-18.00 น.,,E-Mail,20% เครดิตดีลเลอร์,-,,"​ 2-Oct 17​
อีเมลในการแจ้งค่าชดเชยรายได้ประจำเดือน ของแต่ละสาขารบกวน แจ้งและส่งเมลมาหาบัญชีนะค่ะ   
สาขา เชียงใหม่  เบ็ญจมาศ ประพฤติ    benjamas.p@siamtv.co.th และ supawadee.t@siamtv.co.th 
สาขา ลำพูน      เบญจมาศ มณีขัติย์      benjamas.m@siamtv.co.th แล",,,ในเมือง
Search : ,Active,สุโขทัยธงชัยวิทยุ (หจก),27-29 ถ.ตัดใหม่หสายซี ต.ธานี อ.เมืองสุโขทัย จ.สุโขทัย 64000,,เมืองสุโขทัย,สุโขทัย,เหนือ,,"คุณชมพู่ ดูแลเรื่องเคลมอะไหล่ (055-614946, 0892679595 คุณหนิง ดูแลเรื่องสั่งซื้อ (055-612025)",service@thongchaivittayu.com,นายธงชัย กิจสนาโยธิน /นายจินตวัฒน์ กิจสนาโยธิน (ผู้จัดการส่วนงานบริการ)(myteatime@gmail.com),"055-614-945-6 ศูนย์บริการ 055-611626 ในเมือง, 055-612148ในเมือง",055-613306,Sukhothai Thongchai Vitavu,"27-29 Tadmaisai-C Rd., T.thani A.Mueang Sukhothai Sukhothai 64000",Mueang Sukhothai,Sukhothai,,ศูนย์บริการและตัวแทนจำหน่าย,"AV,HA,SHA,AIR,*INSTALLATION,*REPAIR","LCDTV,REFRIGERATOR,WASHER,FAN,RICE COOKER,HOTPOT,HOTPLATE,WATER HEATER,MICRO WAVE,AIR CONDITION",,มี,ALL,จันทร์ - อาทิตย์,9.00 - 17.30 น.,"HITACHI,HAIER,LG,PANASONIC,SUMSUNG",E-Mail,20% เครดิตดีลเลอร์,1045,2876,"
​คุณธงชัย กิจสนาโยธิน ส่งจดหมายแจ้งเปลี่ยน code และเปลี่ยนที่อยู่ จาก 1046 เป็น 1045
คุณแจงแผนกบัญชี ทราบแล้ว
25/6/15 ร้านแจ้งแก้ไขอีเมล์จากmyteatime@gmail.com;info@thongchaiservice.com เป็นjub-service@hotmail.co.th
16/10/15 ยกเลิก AP code359 ใช้2876 แทน","
   ​",,ธานี
Search : ,Active,เดอะซันเทค สุโขทัย,197/2 หมู่ที่ 10 ต.สารจิตร อ.ศรีสัชนาลัย จ.สุโชทัย 64130,,ศรีสัชนาลัย,สุโขทัย,เหนือ,,"ผู้ประสานงาน นางสาวพิชชา อ้นเจ็ก แอดมิน
โทร 055-615959 , 092-5946811
",thesuntechsukhothai@gmail.com,น.ส. สุนันทา ดาแว่น 092-596811,โทร 092-5946811 /055-615959,,The Suntech Sukothai,"197/2 T.Sarachit, A.Si Satchanalai, Sukhothai Province, 64130",Si Satchanalai,Sukhothai,,ศูนย์บริการ,"HA,SHA,AIR","REFRIGERATOR,REFRIGERATOR(R600a),WASHER,DISH WASHER,BLENDERS(เครื่องปั่น),AIR COOLER(พัดลมไอเย็น),RICE COOKER,HOTPOT,HOTPLATE,WATER HEATER,WATER PURIFIER(เครื่องกรองน้ำ),MICRO WAVE,PUMP,AIR CONDITION,Water Dispenser(ตู้กดน้ำร้อนเย็น),Ch",ทุกอำเภอในจังหวัดสุโขทัย,มี,TOSHIBA,จันทร์ - เสาร์,8.30-17.30,"HAIER,PANASONIC,SHARP,MITSUBISHI,TLC",E-Mail,20%,M8900343,M89003430001,,,,สารจิตร
Search : ,Active,ไทยพานิชย์ วีดีโอ (บจก.),"1/94-97,99-103 ถ.สำราญรื่น ต.ท่าอิฐ อ.เมือง จ.อุตรดิตถ์ 53000",,เมืองอุตรดิตถ์,อุตรดิตถ์,เหนือ,,เคลม คุณเจน 062-2249294,ks_thaimart@hotmail.com;,นางศุภวรรณ ตั้งศรีสุข (089-8562244),055 442 166 0 5541 7982 .,0 5541 2662,"THAIPANIT VDO CO.,LTD.","1/94-97,99-103 Samranruen Rd.T.Tha-it A.muang Uttaradit Uttaradit 53000",Mueang Uttaradit,Uttaradit,,ศูนย์บริการและตัวแทนจำหน่าย,"AV,HA,SHA,AIR,*REPAIR",,จ.อุตรดิตถ์,มี,TOSHIBA,จันทร์-อาทิตย์,08.00-18.30 น.,,E-Mail,20% เครดิตดีลเลอร์,1043,1267,"Admin คุณหน่อย
thaimart_service@hotmail.com Not Available
เปลี่ยนแปลงที่อยู่ 03.12.13
เดิม  1/94-9799-103 ถ.สำราญรื่น ต.ท่าอิฐ อ.เมือง จ.อุตรดิตถ์ 53000
เปลี่ยนเป็น 1/94-97,99-103 ถ.สำราญรื่น ต.ท่าอิฐ อ.เมือง จ.อุตรดิตถ์ 53000
คุณอิง แจ้งแก้ไข Mail :ks_th",   ,,ท่าอิฐ
Search : ,Active,อาชีพอิสระ โดย นายอำนาจ ฉวีศักดิ์,236/47 ซ.เอื้อประเสริฐ ถ.บรมอาสน์ ต.ท่าอิฐ อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ 53000,แนบแผนที่ไว้,เมืองอุตรดิตถ์,อุตรดิตถ์,เหนือ,,คุณศรีอรุณ ฉวีศักดิ์,mr.freedomservice@gmail.com,นายอำนาจ ฉวีศักดิ์ (081-1829998),055-407613,055-407613,ACHEEPITSARA BY MR.AMNAT CHAWEESAK,"236/47 Soi Ua-Prasert ,Borommaat Rd., A.Mueang Uttaradit Uttaradit 53000",Mueang Uttaradit,Uttaradit,,ศูนย์บริการ,"AV,HA,SHA,AIR,*REPAIR","LCDTV,REFRIGERATOR,WASHER,FAN,RICE COOKER,HOTPOT,HOTPLATE,WATER HEATER,MICRO WAVE,PUMP,AIR CONDITION,OTHER",แนบแผนที่ไว้,มี,TOSHIBA,จันทร์-อาทิตย์,08.30-18.00 น.,"HITACHI,HAIER,SHARP",E-Mail,20%,M8500005,M85000050001,"​20-5-2017 ศูนย์แจ้งเปลี่ยนที่อยู่
เนื่องจากศูนย์บริการอาชีพอิสระ ได้ย้ายที่ทำการใหม่ และได้เปลี่ยนที่อยู่ในทะเบียนการค้าใหม่ แต่ใช้ชื่อเดิมคือ อาชีพอิสระ  จึงเรียนมาเพื่อทราบ เพื่อการจัดส่งเอกสาร และอะไหล่ตามที่อยู่ใหม่ เบอร์โทรศัพท์ใหม่ ทั้งนี้ได้แนบเอก"," 
 
 ",,ท่าอิฐ
Search : ,Active,หจก. อุตรดิตถ์เมืองทอง ,1/68 ถ.สำราญรื่น ต.ท่าอิฐ อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ 53000,1/68 ถ.สำราญรื่น ต.ท่าอิฐ อ.เมืองอุตรดิตถ์ จ.อุตรดิตถ์ 53000,เมืองอุตรดิตถ์,อุตรดิตถ์,เหนือ,,คุณแสงจันทร์ (08 1680 9405),parich.mt@gmail.com,คุณปาริชาติ หล่อเมืองทอง,"055-411673 , 055-411883",055-411678,Muangthong Service.,"1/68,1/76-77 sumranruen rd. T.ta-it A.mueang Uttaradit 53000",Mueang Uttaradit,Uttaradit,,ศูนย์บริการและตัวแทนจำหน่าย,"AV,HA,SHA,AIR,*REPAIR",,จ.อุตรดิตถ์,มี,ALL,ทำงานทุกวัน,8.00 - 18.00 น.,,"FAX,E-Mail",เครดิต 20%,1044,2745,,"เมืองทองเซอร์วิส เปลี่ยนเป็น หจก.อุตรดิตถ์เมืองทอง 
เลขประตัวผู้เสียภาษี คนละเลขกัน",,ท่าอิฐ
Search : ,Active,ศรีตรังอิเลคทรอนิคส์,31-31/1 ถ.มหาราช ต.ปากน้ำ อ.เมือง จ.กระบี่ 81000,,เมืองกระบี่,กระบี่,ใต้,ศรีตรังอิเลคทรอนิคส์,คุณสุภาพร,sritrangkrabi@hotmail.com,นายสมศักดิ์ ตั้งขันติกุล,075-622199,,Sritrang Electronic Shop,"31-31/1 Maharat Rd.T.Paknam A.Mueang Krabi, Krabi 81000",Mueang Krabi,Krabi,,ศูนย์บริการ,"AV,HA,SHA",,,มี,ALL,จันทร์-เสาร์,08.00-18.00 น.,,E-Mail,20% เงินสด,1124,344,​แจ้งเปลี่ยนเบอร์โทร 19/5/2015,ไม่ทำระบบความเย็น,,ปากน้ำ
Search : ,Active,ปกาสัยแอร์ แอนด์ เซอร์วิส โดย นายศุภฤกษ์ มีคำ,235/3 หมู่ที่ 11 ต.กระบี่น้อย อ.เมืองกระบี่ จ.กระบี่ 81000,แนบแผนที่,เมืองกระบี่,กระบี่,ใต้,,คุณเมธาพร อัมรามร (084-2412374),noom_pagasi_007@hotmail.com,คุณศุภฤกษ์ มีคำ (089-2123311),089-2123311,075-814439,Pakasai Air and Service,"235/3 Moo 11 Krabi Noi, Mueang Krabi, Krabi 81000",Mueang Krabi,Krabi,,ศูนย์บริการ,"HA,SHA,AIR,*REPAIR","REFRIGERATOR,REFRIGERATOR(R600a),WASHER,BLENDERS(เครื่องปั่น),FAN,AIR COOLER(พัดลมไอเย็น),RICE COOKER,HOTPOT,HOTPLATE,WATER HEATER,MICRO WAVE,AIR CONDITION,Wall Type,Portable Air,Water Dispenser(ตู้กดน้ำร้อนเย็น),Chest Freezer (ตู้แช่)",จ.กระบี่,มี,TOSHIBA,จันทร์ - เสาร์,8.30 - 17.30,"PANASONIC,SHARP",E-Mail,20%,,,,  ,,กระบี่น้อย
